product_id,product_attr_id,reference,name,url,price,old_price,discount,description_short,image_url,image_full_url,image_alt,flags,availability,rating,reviews_count,stock_qty_hint
87603,0,MAXBOOK-X15PRO,Pc Portable BMAX MaxBook X15 Pro / N95 / 16 Go / 512 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/87603-pc-portable-bmax-maxbook-x15-pro-n95-16-go-512-go-ssd-windows-11-gris.html,"1 099,000 DT",,,"Écran 15.6"" Full HD, IPS - Processeur Intel N95 12e génération , (jusqu’à 3.4 GHz, 6 Mo de mémoire cache) - Mémoire 16 Go DDR4 - Disque SSD NVMe M.2 512 Go - Carte graphique Intel UHD Graphics intégrée - 3x USB - 1x HDMI - Prise casque stéréo 3.5 mm - Wi-Fi - Bluetooth - Windows 11 - Couleur : Gris - Garantie 1 an",https://www.tunisianet.com.tn/437353-home/pc-portable-bmax-maxbook-x15-pro-n95-16-go-512-go-ssd-windows-11-gris.jpg,,,,,,,-156
91457,0,MAXBOOK-X15PRO-N100,Pc Portable BMAX MaxBook X15 Pro / N100 / 16 Go / 512 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/91457-pc-portable-bmax-maxbook-x15-pro-n100-16-go-512-go-ssd-windows-11-gris.html,"1 149,000 DT",,,"Écran 15.6"" Full HD, IPS - Processeur Intel N100 12e génération , (jusqu’à 3.4 GHz, 6 Mo de mémoire cache) - Mémoire 16 Go DDR4 - Disque SSD NVMe M.2 512 Go - Carte graphique Intel UHD Graphics intégrée - 3x USB - 1x HDMI - Prise casque stéréo 3.5 mm - Wi-Fi - Bluetooth - Windows 11 - Couleur : Gris - Garantie 1 an",https://www.tunisianet.com.tn/457550-home/pc-portable-bmax-maxbook-x15-pro-n100-16-go-512-go-ssd-windows-11-gris.jpg,,BMAX MaxBook X15 Pro,,,,,-20
90285,0,MAXBOOK-X15POWER,Pc Portable BMAX MaxBook X15 POWER / i3-8109U / 16 Go / 512 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/90285-maxbook-x15power-pc-bmax-i3-8109u-16-go-512-go-ssd-windows-11-gris.html,"1 285,000 DT",,,"Écran 15.6"" Full HD, IPS - Processeur Intel Core i3-8109U , (jusqu’à 3.4 GHz, 6 Mo de mémoire cache) - Mémoire 16 Go DDR4 - Disque SSD NVMe M.2 512 Go - Carte graphique Intel Iris Plus Graphics 655 - Clavier complet / Pavé tactile de grande taille - Boîtier fin convertible à 180° - 3x ports USB 3.0 - 1x port mini HDMI - prise casque 3.5 mm - Windows 11 - Couleur Gris - Garantie 1 an",https://www.tunisianet.com.tn/451574-home/maxbook-x15power-pc-bmax-i3-8109u-16-go-512-go-ssd-windows-11-gris.jpg,,MAXBOOK-X15POWER BMAX,,,,,-20
94072,0,82LX00CFFE,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/94072-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.html,"1 299,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Gris nuage - Garantie 1 an",https://www.tunisianet.com.tn/471377-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.jpg,,,,,,,-1
81139,0,82LX00CFFG,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/81139-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.html,"1 299,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Gris nuage - Garantie 1 an",https://www.tunisianet.com.tn/403275-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.jpg,,,,,,,-44
81140,0,82LX00CKFG,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/81140-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-bleu.html,"1 299,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Bleu abyssal - Garantie 1 an",https://www.tunisianet.com.tn/403281-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-bleu.jpg,,,,,,,-32
78271,0,82QY00PEFE,Pc Portable Lenovo V15 G2 IJL / N4500 / 8 Go / 256 Go SSD / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/78271-pc-portable-lenovo-v15-g2-ijl-n4500-8-go-256-go-ssd-noir.html,"1 299,000 DT",,,"Écran 15.6"" Full HD (1920 x 1080 px), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - 2x Haut-parleurs stéréo 1.5 W Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - 1x Ethernet (RJ-45) - FreeDOS - Couleur Gris arctique - Garantie 1 an",https://www.tunisianet.com.tn/387484-home/pc-portable-lenovo-v15-g2-ijl-n4500-8-go-256-go-ssd-noir.jpg,,Pc Portable Lenovo,,,,,-35
91982,0,COREBOOK-I3,Pc Portable CHUWI CoreBook / i3-10100Y / 8 Go / 256 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/91982-pc-portable-chuwi-corebook-i3-10100y-8-go-256-go-ssd-windows-11-gris.html,"1 299,000 DT",,,"Écran 14"" Full HD (1920 x 1080), IPS - Processeur Intel Core i3-10100Y , (jusqu’à 3.9 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR3l - Disque SSD NVMe M.2 256 Go - Carte graphique NVIDIA GeForce UHD Graphics - 2x USB 3.0 Type-A - 1x USB 2.0 Type-C - 1x HDMI 1.4 - 1x entrée CC - 1 prise audio 3.5 mm - Wi-Fi - Bluetooth - Windows 11 - Couleur Gris - Garantie 1 an",https://www.tunisianet.com.tn/460401-home/pc-portable-chuwi-corebook-i3-10100y-8-go-256-go-ssd-windows-11-gris.jpg,,,,,,,-6
81235,0,82LX00CKFG-SAC,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Bleu Avec SACOCHE Offert,https://www.tunisianet.com.tn/pc-portable-tunisie/81235-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-bleu-avec-sacoche-offert.html,"1 309,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Bleu abyssal - Garantie 1 an Avec SACOCHE Offert",https://www.tunisianet.com.tn/404192-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-bleu-avec-sacoche-offert.jpg,,,,,,,-22
91739,0,82LX00GYFG-2Y,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/91739-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.html,"1 319,000 DT",,,"Écran 15.6"" Full HD (1920 x 1080), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Gris nuage - Garantie 2 ans",https://www.tunisianet.com.tn/459257-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.jpg,,,,,,,-2
89805,0,82LX00G4FG-2Y,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/89805-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.html,"1 319,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm)  - Couleur Gris nuage - Garantie 2 ans",https://www.tunisianet.com.tn/448991-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.jpg,,,,,,,-14
89843,0,82LX00G4FG-2Y-SAC,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris Avec Sacoche Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/89843-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris-avec-sacoche-offerte.html,"1 329,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm)  - Couleur Gris nuage - Garantie 2 ans Avec Sacoche Offerte",https://www.tunisianet.com.tn/449241-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris-avec-sacoche-offerte.jpg,,,,,,,0
88206,0,82LX00ECFG,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/88206-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.html,"1 329,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Gris - Garantie 1 an Avec Sacoche Lenovo",https://www.tunisianet.com.tn/440550-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris.jpg,,,,,,,-5
92226,0,82LX00GYFG-2Y-SAC,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Gris Avec Sacoche Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/92226-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris-avec-sacoche-offerte.html,"1 329,000 DT",,,"Écran 15.6"" Full HD (1920 x 1080), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Gris nuage - Garantie 2 ans Avec Sacoche Offerte",https://www.tunisianet.com.tn/461850-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-gris-avec-sacoche-offerte.jpg,,,,,,,0
81869,0,82LX00CEFG,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/81869-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-gris.html,"1 329,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 - Couleur Gris nuage - Garantie 1 an",https://www.tunisianet.com.tn/407706-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-gris.jpg,,,,,,,-26
94108,0,82LX00CFFE-W11P,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/94108-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.html,"1 349,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 Pro - Couleur Gris nuage - Garantie 1 an",https://www.tunisianet.com.tn/471631-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.jpg,,,,,,,0
81233,0,82LX00CFFG-W11P,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/81233-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.html,"1 349,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 Pro - Couleur Gris nuage - Garantie 1 an",https://www.tunisianet.com.tn/404186-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.jpg,,,,,,,-6
79842,0,82QY00PEFE-W11P,Pc Portable Lenovo V15 G2 IJL / N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/79842-pc-portable-lenovo-v15-g2-ijl-n4500-8-go-256-go-ssd-windows-11-pro-noir.html,"1 349,000 DT",,,"Écran 15.6"" Full HD (1920 x 1080 px), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - 2x Haut-parleurs stéréo 1.5 W Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 5 - Bluetooth 5.1 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - 1x Ethernet (RJ-45) - Windows 11 Pro - Couleur Gris arctique - Garantie 1 an",https://www.tunisianet.com.tn/397415-home/pc-portable-lenovo-v15-g2-ijl-n4500-8-go-256-go-ssd-windows-11-pro-noir.jpg,,Pc Portable Lenovo,,,,,-13
81236,0,82LX00CKFG-W11P,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/81236-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-bleu.html,"1 349,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 Pro - Couleur Bleu abyssal - Garantie 1 an",https://www.tunisianet.com.tn/404196-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-bleu.jpg,,,,,,,0
81237,0,82LX00CKFG-SAC-W11P,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Bleu Avec SACOCHE Offert,https://www.tunisianet.com.tn/pc-portable-tunisie/81237-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-bleu-avec-sacoche-offert.html,"1 359,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 Pro - Couleur Bleu abyssal - Garantie 1 an Avec SACOCHE Offert",https://www.tunisianet.com.tn/404197-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-bleu-avec-sacoche-offert.jpg,,,,,,,-7
92224,0,82LX00GYFG-2Y-W11P,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/92224-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.html,"1 369,000 DT",,,"Écran 15.6"" Full HD (1920 x 1080), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 Pro - Couleur Gris nuage - Garantie 2 ans",https://www.tunisianet.com.tn/461843-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.jpg,,,,,,,-1
85630,0,82LX00EAFE-2Y,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/85630-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-gris.html,"1 369,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 - Couleur Gris nuage - Garantie 2 ans",https://www.tunisianet.com.tn/427518-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-gris.jpg,,,,,,,-7
89840,0,82LX00G4FG-2Y-W11P,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/89840-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.html,"1 369,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 Pro - Couleur Gris nuage - Garantie 2 ans",https://www.tunisianet.com.tn/449224-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-pro-gris.jpg,,,,,,,-6
88243,0,82LX00EAFG-2Y,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/88243-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-gris.html,"1 369,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 - Couleur Gris - Garantie 2 ans",https://www.tunisianet.com.tn/440763-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-gris.jpg,,,,,,,-8
88244,0,82LX00G5FG-2Y,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/88244-pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-bleu.html,"1 369,000 DT",,,"Écran 15.6"" HD (1366x768), antireflet - Processeur Intel Celeron N4500 , (jusqu’à 2.8 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 1.5 W, Dolby Audio - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 - Couleur Bleu - Garantie 2 ans",https://www.tunisianet.com.tn/440769-home/pc-portable-lenovo-ideapad-1-15ijl7-celeron-n4500-8-go-256-go-ssd-windows-11-bleu.jpg,,,,,,,-7
